meas_0,meas_1,meas_2,meas_3,meas_4,meas_5,meas_6,meas_7,meas_8,meas_9,meas_10,meas_11,meas_12,meas_13,meas_14,meas_15,meas_16,meas_17,meas_18,meas_19
,1.0505500657455658,,,,0.016043139528399825,,41.755661711808415,0.6435190390116161,0.43673539763477404,43.52736356024316,0.8503497612332407,0.3280852864908659,,,,38.70254130822923,,,
,0.9238828873848854,,53.771392324134524,0.8049290233140659,0.4442521314211165,,0.5057778970857858,0.3441731513530904,,,1.7261072859547417,30.12216276059503,0.48091117550115114,0.39301085235206024,,,,,
,0.9606277471648916,,1.1185951108502123,,29.395353684877463,0.5511520881638764,0.24634960196803576,50.869326467538784,0.7534613576008845,0.6899443022609256,101.0039061151398,,,44.343873483113086,0.7270933671151115,,39.87730791159807,,0.42164065052329136
,0.9161420756766824,,,,51.57321064130722,0.841176652014768,,11.21929256745261,,,,,,,,,,,
0.9452020665877289,0.9738153764643406,1.048078327326225,,,,,,,0.8144650994079511,0.38203062629425,,0.22392248620299265,0.10442403046261411,47.446203164518515,0.9798693015001028,0.43233361879183285,29.221347669226677,0.5974921066423621,
1.0505352914171555,0.9572442869524943,,22.706246106812454,0.31584040165724125,,,0.10096596114969593,,27.358677901595513,,0.40122411153477583,,,,,,,,
1.028380580570464,1.0061182334377838,0.8480724971947555,,101.67886938238476,2.119536714306842,,33.05176444606439,,0.4437617452252582,32.71944401033032,,0.27164914095143444,28.47125366950165,,0.2813835015138367,,,,
,1.009101158838332,0.9272577948805893,0.9516711042000014,13.504875101627226,,,3.1693678008052615,0.07673250106384906,,27.07078538223432,,0.32930031984756264,4.872219134722766,,0.04681246727186669,,,,
0.9496350438758518,,0.9738391187900016,1.0173573128384208,0.9862454826278243,,0.47204758835804184,0.5091246563005836,,0.053235712844376754,0.02317400805296375,,1.4170495031301817,1.0256200700982934,12.471565263852657,,0.09553739976894522,,,
0.9663191004626085,,0.8710549289237444,1.0133946332806694,,0.7092093637198366,0.3859747363874791,,,0.14193792643780445,,,0.3618511721159121,,0.7148883245233796,0.3459308510773458,,,,
,0.9544254644613784,1.009688145098214,30.238407566458196,,0.4183189050336948,,0.4817964101489202,0.24346598372654077,27.858422658841477,,0.42320342029245095,32.39200374721491,0.5682617908822509,,,,,,
1.1242649790097934,,,,,0.021256904186350865,,0.41007363520871176,,18.4231051425026,,0.19103911526219428,,,,,,,,
,,,12.156896502082503,0.2840955937497043,0.12572332001004258,,0.04558704806308679,,,,,,,1.1081886892027182,,,,,
0.976113136529119,,0.855236869634479,137.22280534930508,2.5882738184967486,,20.0651498588672,0.38128336360291504,0.166357054539557,6.202927039619799,0.11099695856804194,0.05555796255238564,,,,,,,,
,0.9953969047806603,0.9133203439249516,0.8255546507356977,0.8322010358918717,29.674074029456484,0.5364988794405422,0.240881542819455,28.93215512433704,0.35035063886470014,0.41924671515934225,27.936347168220692,,,131.15337937943025,,1.1247809127158344,83.52938766662012,1.911377959483861,1.2622584881236303
1.0830510390443102,1.072339390364219,0.9652778194585792,6.096282597679591,0.12105624065053303,,,0.7965884343880273,0.3743095205264894,13.97154380799761,0.3124352321195858,,,,,,,,,
,0.9419160357178645,1.1204925429815165,1.0090184617275708,,,0.36579711905221535,,,,14.423872170432526,0.24484258341634357,0.16070781152529615,,1.241182482937979,0.6997537922632389,,,,
0.977891311999025,,36.745505335411146,0.7293623953676249,0.36929372149776263,15.766923933128698,0.28974702675345076,0.10812551296980259,112.75973305072742,2.3176282647005095,,,,,,,,,,
0.8300306273993553,1.0032083571475099,,,0.3518842797145965,36.81817711412773,0.7977431360609221,,,0.732481424492579,0.3843002032827957,,,,,,,,,
0.949615857857593,0.9589079118909448,,82.29380729516788,1.8278763224249608,,,,,26.254555337390325,0.4709026274872992,,114.0552798305256,,,,,,,
,,,2.3245401088165925,0.05980457191630167,0.02729217978822453,,,,9.71940921759968,0.1511767841644,,5.675716934817276,,0.047880463315540765,,,,,
0.8871696349067092,1.0802417640430053,9.202269146988737,0.16715894545900992,,79.02507522533469,,0.7268358852914554,,,1.23288490460173,,,,,,,,,
0.9449461363634425,0.8674271840937391,0.9512715136568127,0.9484562624237799,,,,30.839379148994745,0.5411330398712898,0.3290992819284315,5.752521388197776,0.12575260760143112,0.04674320285601989,,,0.035698895713142303,,,,
1.035716823098678,1.0747165996850716,5.033854468891387,,0.06090217863057545,0.6579581377688106,0.013933427862888115,,,,,,,,,,,,,
0.8813625269142983,,,8.365652471311872,0.14755241980814598,0.08999234399736457,,0.44728626001384947,,51.488771901619245,0.8918212568308262,0.5109870302899744,,0.15677961567961612,0.10641113765993904,,,,,
,1.0512794624512736,0.9512275969765239,48.20940398180318,,,,0.18897973985621902,,,0.3109697180864552,0.16515237952452527,7.129881784564449,,,,,,,
1.063170685432796,1.0812993042896448,,6.936088289146423,,,,0.6861262508094492,,,,0.49676630888614587,,,,,,,,
1.0011190006707302,0.8710491160946087,0.9103322123066148,27.977354973632263,0.49527626961307947,,33.621775406101136,,0.3943415136484892,38.00017410752715,0.703706972626303,0.4123910392925104,,,,,,,,
,0.9823422845459243,0.9165613346431106,,75.99084756476239,1.5182062738191948,0.7573990977025525,,0.11749345594027298,,27.721056313408486,,0.2980614894939883,30.254319082914,,0.3136457795943795,,,,
,0.990650182919848,,1.16522125278929,,0.3576459449675185,0.1482571104504896,18.28234630024549,0.40264666376454883,0.15914226970954498,,0.747260035688602,0.3372644087015729,9.436168868653272,,0.11534302739979399,8.824248963404282,,,
0.9501027719418843,0.9973942228146819,0.9940601807454214,1.0373215291231748,6.847429797281439,0.11986243777658925,0.09833701420168185,,,,,,,46.57457121128495,1.258327574422775,0.5782530179070172,,,,
,0.9593864977414568,0.8003037716729018,52.28356633268617,,0.4679966456826169,25.251262846386183,0.6017233224335009,,,,0.40872687822197373,,,,,,,,
,1.0445313937020544,,,,0.09634366432978994,0.08477846280123583,3.448838225876404,0.0544752838315168,0.040457442051823604,94.38698877454702,,0.9932293009936334,,,0.05191882737754292,2.03786516485472,0.04157426532225163,,
1.1153662726025124,,,0.9515425811608981,,,,,,0.3905848204052305,6.615378626924822,,0.08401645512413927,,0.7018458761480459,,7.183544984810041,0.16220708151178498,0.06942670365062546,
1.0444244455101082,,0.9922122058583365,,,,0.33682619032782324,,0.0374172823201034,0.019078226677208168,32.575629247829795,,0.38291064309248857,6.912538737208762,0.1198867370941646,0.07323562026669915,38.917844861656754,0.7899660736977423,0.3138652421180644,
1.0635067832766627,0.9721371240305201,,0.8796926355426841,40.650874848810254,0.8302579150051138,0.42851633628646885,35.68377476940903,0.6756264050201976,0.3671379616746639,4.123634608783993,,0.043164043024169235,,1.6810645839345464,0.8429516615632381,,,,
0.9502856815325986,0.9765607400341272,1.1264405632412706,38.02744887555815,0.6429822524916623,,,0.1235883770897696,,,,0.5067004055287487,,,,,,,,
0.9740210126501949,,0.9654135682641123,34.575698546542874,0.5942237936836804,,34.18768369815911,0.6926938393106162,,,0.8600297059628905,,,,,,,,,
0.9257701142565843,0.8812639346490453,,2.9554479607952406,,0.02482278301755263,29.970519615550526,0.5164011253785711,,,0.10419459845546138,0.04536971518171504,,,,,,,,
1.046025026775705,1.0455000303101334,0.9845068444739647,,1.0822715206715887,,,0.454983692371705,7.418985633991289,,0.07552921438455061,6.565015431758023,0.10781323661248252,0.08088680489203195,,,,6.65740682509415,0.12065449086975145,
,,0.94124802946099,0.8719518606572911,,0.6723082195089991,0.4312999595366043,,,0.0541087944113909,6.088112528234083,0.09830148467226174,0.07867609578640354,1.54721248442804,,,,,,
,0.9998176744188704,0.9352392074419994,27.70816821003286,,0.27709682999077473,31.02818718391873,,,,0.18143234401076563,0.07660374069161746,,,,,,,,
1.069724903354087,1.1448695025858067,0.9198006393874669,,0.9084314097890056,,,,38.533570324314276,,0.44803655840478324,,,,,,0.0856863189019065,12.910083758231146,,0.09649152804238857
0.9022307811951432,,,0.573934941250669,,6.347255882120145,,0.08185173151373505,,,,,,,,,,,,
,0.8670715405216739,25.381654283619202,0.43862147419658737,0.25752679970014086,,,,5.064290599196339,0.08718031611438788,0.05851971681588714,,,,,,,,,
0.9546909798575773,0.9614435033718648,,,,,18.389999447127977,0.30076202249072326,,,0.16344491627261018,,,0.15643150569772363,0.060995911484584324,,,,,
,0.9817504471218385,19.947765304468636,,,,,0.052872433611264084,13.015615367869295,0.2574981687839363,,,,,,,,,,
1.0520564190453796,,0.964718883340421,0.9773238960906898,0.9527035520871824,,0.33328243317991957,0.23081644845013607,1.4032867936747946,0.0278315228101533,,,0.031899042129629636,0.016042120442902295,42.620733008019904,0.8539239679714649,0.6497653740790036,,0.1748055014234612,0.09931309079806497
,,1.078111064089286,,,0.07621536309104338,,,0.055228069519307046,5.6070147215091755,0.10727031980895942,0.06588589499516372,,,,,,,,
1.0650268744562592,,,5.45158217432308,0.08710179114717778,0.05089185591253707,1.6784470056535588,0.0375975615609927,,4.062651290022799,,0.0448374145096941,5.779835656080094,,0.061685809013071746,,,,,
1.0285308854280042,,,0.07958885299475048,0.0553340230064913,2.3977097158147536,,0.02133326980961282,,0.21640894700887128,,,,,,,,,,
,,1.0308175867610199,,,6.4252766896861475,0.1250109047254088,0.09148940702434201,4.575885231747332,0.0981870724898169,,6.9727754216991285,0.10855851193161338,0.0866985510843126,1.0789693405850789,,,1.6679996063198868,0.03642238164331062,0.014483427276367119
0.8850969179260065,0.9522166945892387,,0.5338900557750378,0.012840924763437993,0.004859070040450547,,,,5.24049752758836,0.10790876136092226,0.058189657756133634,,0.5006919190799647,,,,,,
,,0.9505117125988926,,1.0253777752767925,0.4759500646391129,,0.004776299518407782,,0.13609619679711155,0.06178352811431389,,0.2544442557815755,,2.7331022906322247,0.05625795979760104,0.026610276047880275,,,
1.0247187839993552,,0.8440819698358358,9.615318497552165,,,,0.014038569217889174,,3.1048818419757525,0.0715631244016626,0.02934197918501023,,,,,,,,
,0.9409641365910766,,,0.09898675311822851,11.244135673368742,,0.11393823073038846,,,0.04785836020863911,,,,,,,,,
1.0734602552386363,,,,1.7373577801874018,0.029516013105782234,0.025885946563933265,2.660623841356581,0.04758575877800626,,0.7073064417366232,0.012220916799101212,0.006136892341425161,1.9720915898238067,0.03189376661850765,0.028985578797881037,,,,
,0.9759942523974656,2.270652294188618,0.04121686297515558,0.03602770697167381,2.4057443360668627,,0.03512925084803201,5.358006576556299,,0.05585881798417068,,,,,,,,,
0.9544028054969104,1.0270901915054789,0.971502052988104,0.942014463511701,,9.559959502218145,,,3.6376376446794545,,,,0.15806628795667818,,,0.2312549283949685,0.13746716125411904,3.1566272368478705,,
,,0.8863669377403214,1.0192438651626512,5.386086278836563,0.09902714497453961,,0.5704974534189471,0.012225853986865806,,3.2974788580728265,0.05489022339410506,0.043657118096160484,39.04167988469321,,0.40533898933128976,,,,
0.994815725960662,,1.0741383696340587,1.0267664163570152,2.4133351773276286,0.04593212393994174,,0.7761013545791617,0.016056371116617674,,,0.12559889659624138,0.06407331074557288,,,0.030629706890140728,,,,
1.0908896520305749,0.9211980121043186,,1.0764149860679741,,,0.008922606573848335,0.004026554524894565,0.33461856077163965,,0.0033731560414334135,2.6819634753400337,,,15.587100738073499,0.2967103583296327,,5.211755849366084,0.09634565728186104,
0.9758217837242771,,0.8711202525487035,,0.0636066016276463,0.04319571971793244,3.7076495228459616,0.0558071539051843,,0.33705917095135396,0.0056574325995978,0.002558370426872021,3.9180902446193673,0.05736747706009356,0.03145738136886533,,,,,
,1.0776865989132005,1.0466132580041847,,,,,9.924466751424486,0.1809012212021819,0.07454248927232011,,,0.4078442737516642,2.8834599707938153,,,,,,
1.0490654778694293,,,1.0082623344052515,1.2497086772284287,0.01924736523116154,,1.1933190372447622,,0.01335706401602085,2.546397891144031,0.04870302595303343,0.030221065533375155,,0.09020634753360844,0.049720085713087545,2.1563674050223893,0.04198405712069236,0.024951461727626446,
0.9673441613286404,0.9576988529049089,,,,,0.32018698728213896,0.1687259408585029,3.508248159441256,0.07160286760997323,0.038279797576329204,3.239650296538169,0.06385920628258494,,,,0.3627630437384886,12.319786367910021,0.24345572247668112,0.10272581737483444
,,,,0.0028745557970165972,,2.692726413639195,0.0535575149180653,0.026659401842585622,,,0.034138517509905875,,,,,,,,
,0.9597939163628674,,,4.3114865043846,0.08688807054983894,,,0.1272346674189972,,3.860792873056994,,0.043048747315363095,13.509021115444035,0.2792541142344756,0.14990186001957137,,,,
,,0.9582412371756527,,0.06287164477101842,0.030691831266222117,,,,3.75018468264069,0.0632143108564919,0.030388549364585734,,,,,,,,
,,0.9858731963327635,0.9740945388034011,1.1110108333529753,,0.009871109115537768,3.81703478065846,0.06627618264348736,,6.447615661816976,0.11185567713711561,,,0.5954770130489613,0.3240456800272,2.464272857677635,,,
,1.0425401463036956,0.9844737530651799,,,,0.0040502657857810105,,,0.005751975740978296,0.002412542131648594,,,0.03144435949026541,7.886546503651578,0.16119473461925687,0.09601137503672348,1.3972236611702653,0.023936457605029406,
0.9703589557622405,0.8937811187114937,1.1568224194967816,1.0490685763909755,2.2051587747056867,0.04871281287176378,0.02540978871155831,2.4357659993989587,0.049735252808878284,,0.05844830883475177,,0.0005291698359900172,2.697974105291578,,,0.7813952029832424,0.018185684236578823,0.009175775274176418,
,0.9675189435457391,,,,,18.960608197450252,0.25195462845511646,0.18125887765515747,,0.20429608422680223,,,,,,,,,
0.8409894268115011,1.0090317047568333,1.0301168454491207,,0.1032723411614539,0.0018102613363377522,0.0008941692508672159,,0.009331968986907078,0.004403819096657412,0.4817360755825839,,0.002985742970152241,1.7573626420982167,,0.017485541657605415,1.8804701816573595,0.03204814936070884,,
0.8713422928077419,0.9743783596500322,0.9739164471193457,0.9352581150735648,1.0005221639815056,,,,,,0.05010166050817266,,,0.04982302550440721,,,0.006810353730155695,9.147453879948328,0.20843436329045348,
,0.9637934906198389,,,1.1310151302264908,4.546260324861567,0.0699900809864251,0.0420025156779879,2.0676661572375576,0.037810235893075875,0.020814161114920373,3.943297465951243,0.08341636675016202,0.04255932564768466,,,,0.6125196487206291,,0.004753594442564705
0.9672037552221393,,0.9215567590299445,0.8915897236720887,0.8930683396095909,,0.04617523147009662,0.02412988923965883,,0.09429045686747861,,4.9877197755710725,,,0.421350839428099,0.008035850242482883,,0.7224393471416111,,0.006519008909852724
,,0.977508850530317,,,0.05321530842847293,,,0.08092088338146099,0.4729355573019815,,,,,,,,,,
,0.9654165642731662,0.9818078668160803,0.9084630920033726,0.02013875845024755,0.008701118747850681,3.2622154854738685,,,0.24004064188918056,,,,,,,,,,
,,0.8619749290548135,2.027136487513463,,,0.24839772731828502,0.005461815194133414,0.00250988530807677,2.9991110139317363,0.06825541062925927,0.036926537709613225,0.5352601504532529,0.01180307063710578,0.005209504657851122,,,,,
1.0431775974324757,,1.0872273815301823,0.9898484953181755,1.2374844847297164,0.01808214210655676,0.015439746810421583,,0.07642829224266144,0.04109382275553453,,0.07611097047626987,0.04437456786597617,17.01991925921364,0.35148682234361156,,7.20064980283659,,,
,,,0.020026159180622536,,3.8254570631815685,,0.046353369001683464,,0.04599938888566511,,,,,,,,,,
,0.9786183288021172,,1.6239661841351307,0.03289196712991383,0.01568850999182425,,0.004686118033193362,0.0022448856490907467,,,0.016788734695957607,,0.01947838023788693,0.010709603487679962,,,,,
1.0793307034494395,0.986704069848945,0.8571601959225278,1.0168305256939774,,0.0462437412676577,,,,,,,0.054656324206052154,,,0.02800887127462173,1.2939459060135279,0.025173922814115787,0.012108311046584323,
0.9882716686660347,1.008680442154662,,0.4991703348613227,,0.0042326776761347105,0.7472341702208246,0.013694361949702841,0.0068701047124008355,1.8163985331494896,0.03129833439700375,,1.4549905882276943,0.0218549286814332,0.011124815328431362,,,,,
0.9371304635943726,0.9815705447543933,,0.020120936095710217,,1.5548630614474468,0.02868730697820751,0.018114617947558264,,,,,,,,,,,,
,1.0601286064174102,1.0523838547626214,,0.6182665090172427,0.016564563035521084,,0.9447836597712878,0.017862035776708793,0.012422652022420816,1.3395292985572667,0.02241571023178677,,,,0.005857656009425403,,,,
,0.9685892046734363,0.9819434154545664,0.8534866305152201,,,,,0.01493080393820578,0.007856515037147972,2.5456452997059387,,0.028510444218146642,,,,,,,
1.010424303716007,,,,,,,,,0.009186551905187357,4.9815624647168155,0.09198511251640895,,0.7277422240111927,0.010797690186585768,,,,,
,1.020828865985627,0.9061979209613125,1.0371063549739226,,0.017404460895410395,0.008193671332735873,,,0.006537817563058351,,,0.003793776396171278,0.37280951522699773,0.0074236656417987264,,1.3034453684539078,0.024676318364710858,,
,0.9130068891402279,1.0449830677707157,1.687609723708582,,0.019452499218752285,,0.09055158061084957,0.05062145794990867,1.638453924893628,0.026531457189700007,,,0.021338185764999185,0.009806165656208763,,,,,
1.0042183535972404,1.0328603851347051,0.9763697506419092,,0.016054163670178305,0.011420551853051556,5.35236753990833,,0.05344028929476369,0.8161089552345887,0.014747809863225842,0.007345213530745834,,,,,,,,
0.9893223732922514,,0.9971031247913982,1.0146911457613554,1.0667443343334024,0.026866733604069108,,1.21794545387017,0.023710155060431958,,,,,1.1159533126407215,,0.014682577935068202,,,,
1.0213703304379809,0.9747575012157987,0.9794320581780805,1.0984166577897838,0.8015898574645142,0.014393670153092597,,,,,,,,3.7155312631166577,0.07950595224869222,,4.718020498136342,,,
0.9374531300265269,,1.1131498956492067,0.024361176029358965,0.01427393100013159,5.822390104790602,0.11429388728940709,,,,,,,,,,,,,
0.9460504330024077,,,,,0.058435886023226566,,0.02682192618650503,0.015313245589288906,,0.03044043187893712,,1.250157420000894,0.022538007160281523,0.009676054044694953,,,,,
,1.0493787106785575,,1.053997194518993,,,,,0.011573813842811679,0.005578352580425534,,0.014254784164924568,0.00600520759171667,10.458550883415082,0.18454164760324926,,,,,
1.0289546458370695,,,0.013936778431023663,,,0.03371922079648336,0.020201137631743703,,,,,,,,,,,,
,,1.489073226329582,,,1.095035167661109,0.01791602497891442,0.010457507232711546,1.0727623855979205,,0.011245901635349054,,,,,,,,,
0.993383959767225,,,0.03900409051197471,0.021216652982381182,0.3248762477361159,0.007270255963155824,,1.110686660497438,0.02257500051172764,0.010973660301943954,,,,,,,,,
,,,0.005834127094387263,0.004267980636667118,0.1884077434841022,0.0030029649357275795,0.0015843912357944383,0.3402824829262798,0.005921437488947729,0.002842264161256418,,,,,,,,,
1.1037584549510646,1.0043360661751486,,,0.047681115544169955,0.02014500810813074,,0.005656452409177876,0.002543252220428643,0.36831238387507353,0.007273377113189614,0.0035255480111541955,0.42424898414939505,,0.004407685102757503,,,,,
1.0201653814448322,,16.699379665549984,0.33195362888219954,0.16173911728767645,,,0.05642180901011368,4.707970045325901,,0.04616854563420059,,,,,,,,,
,0.9456853724848361,1.0396647222889521,0.9418633668698586,0.4149338814473303,,,1.3132919412368909,,,1.4890385370902361,0.0231843840333628,0.01320152160360272,,0.04218692793618429,,,,0.0012353201975467386,
1.0456116676541047,0.913712613204652,1.4117021061252024,,0.013400820411100876,0.2687988541041353,0.005483569128226836,,,0.003973833406294489,0.0021489607921456417,,,,,,,,,
,1.0902384350601353,,0.030736465103776294,0.018674255279563023,1.1963423842218655,0.024901391903791405,,,0.025048471245335362,0.013272703057182443,,,,,,,,,
0.9898625399162743,,,0.929672894452289,0.15095280716002252,,,1.0141545754816372,0.020906286294460574,0.00926909677874279,,,0.004731225320593942,,,,,,,
0.9147499270433055,0.9834910466843348,1.488845372904963,,,0.913131940112468,0.01927022753374673,0.007778504748765226,1.6431597256434383,,,,,,,,,,,
,,0.9944782930492034,0.8700048339922837,3.383084673293645,,0.032400528309549426,0.7003636736364877,0.012654204937707178,0.0056315984281081295,,,,2.6133473898877817,0.058674817301028664,,,,,
0.9478356718913499,1.1501689345448973,,0.91211948583955,,0.009054355703916593,0.6283084259787258,0.011255547895957832,0.008329956327824762,,0.054373153095644375,0.029198891706722085,,0.028358711732430982,0.015223037162108953,,,,,
0.899542735244424,,,,1.2031475859037186,0.016450188651321914,0.011610710922319703,,,,0.2521619393952388,,0.002564293380557513,1.2081108746327958,0.021674023935298742,0.014067531989960087,0.7277478072121937,,0.006524253616566167,
1.058810739793998,0.9849347055972094,0.8895125015945943,1.0346122692896191,0.6515625382586914,,0.004821816057911567,,0.006756571781994178,,,0.009500167918571186,,,0.0015337374452919128,0.0006955148322000978,,,0.00947377049577595,
1.0630211003240597,0.9941334913802927,1.4163244726753563,,0.012460760021484246,0.29962000137967887,,,,0.014236912424639614,,,,,,,,,,
1.0207319360817686,1.0311317188830826,0.8928066620174533,0.9595257712974933,1.435189080565829,0.030384291043434538,0.016529224105285834,0.8316243669606522,0.017467476637172182,,0.8536777351912292,0.014344980423965663,0.007839451390751696,0.9397349750773449,,0.008770794711503924,1.5362047816491444,,0.013887816712727947,
0.9495449386537003,,0.9002122712591341,,0.0057834537122685,,0.05869800938480059,,0.0005533498806295749,,,0.09083545026352531,,,,,,,,
0.9282934148233895,,,1.0549551845369385,,,0.00206805205500908,,,0.0026251062982834265,1.5970331273147715,0.02716064637021041,0.01189898703295639,,,,,,,
0.9941275207263701,1.1200279430124747,,0.006261425857191401,0.0036145814822362457,1.5226851880843857,0.0315842768715713,0.01641678775917679,,0.0070023754133008,0.0032556289829158897,,,,,,,,,
1.0127343935060122,1.1811289793952817,,,0.0016577160160267288,0.0007307254952497079,2.1949315345218405,,0.018298247622388887,0.39042225135217684,0.007515984861303124,0.0038855938053797634,,,,,,,,
0.911740196895413,,,1.057129920700823,,1.8277274645045019,0.034156263653333914,0.016001333335998076,,,0.0017606968756594685,1.892006828132186,,,0.9487679353881465,,,0.799725533970966,,0.0074619813969495985
0.980521506134483,0.9482423168371001,0.9702738669272942,0.9124115802174788,0.016263272328672872,0.00809614136287318,0.8740471484445566,,,0.3007550459780646,,,,,,,,,,
0.9347798930483432,,,0.3975590824637882,0.007711195348785689,0.0036834197417307704,1.240924760390503,0.02621620478120136,0.00915361448515793,2.2004143846825692,,0.01953103712746153,,,,,,,,
0.997497861731925,0.9399835662767603,,0.9737575257173146,,0.008241831023846447,,,0.018244038349172174,,,,0.013894619277006106,1.24537132758763,,0.015500640266898017,,,,
,,,0.0039343699606266234,0.0024079401130987863,0.5724508477327676,0.011797716915685392,0.0043512235618435365,0.496175719919589,0.00888820651889906,,,,,,,,,,
,,0.9965469625628635,,,0.0035139922075152334,0.0019273674333934285,,,,0.5686371655614915,,,,0.020959204313285247,0.010176214150941127,,,,
0.9706648746415854,1.0760663263128485,1.1794124990633412,0.7409063404081516,,0.00631320424685292,,,,,,,,,,,,,,
,0.9944590638143586,1.136973902484422,0.0244718505190969,0.010582816807471663,0.26126786944891905,0.004483782029684426,,1.3486602177272144,0.02904631857320896,,,,,,,,,,
,,0.8725215162455396,0.38658710422310055,,0.004252076561902252,0.018904843550719568,0.00034231096908770133,,0.7100446272041312,,0.007116214465544581,,,,,,,,
1.0499162798244523,0.9900316935007973,0.9110507416931963,1.1123638121582882,0.019858340163443868,0.010628205183837164,,0.019891206961936636,,0.7330449680021025,0.017018337317282407,,,,,,,,,
0.9307397465496944,,,,0.730643853678994,0.01498670090508445,0.007003671865060293,,0.08355986716344609,0.03620132436636941,0.026425954031733954,0.0004890595179239961,0.0003001310690006741,1.024700297546913,0.023288075804884744,,,,,
0.981229591039858,,,0.6215046095790777,0.010950558291676144,0.0045368213755279,,0.03379911974505217,,,,0.005243195735692297,,,,,,,,
,,0.9166450499761934,0.19200479553624458,0.003265384564315118,,0.27164945835620113,0.005956525625257505,0.002998879418093132,0.3238891066953213,,,1.199128590875242,0.024644748400995134,0.009459290109992973,,,,,
,1.0664541249366675,1.0049226937084337,,0.02760982845587917,,0.42837095894124194,,0.003775540246291674,0.17195557906593437,0.0036523272858102742,0.0017094747508553296,,,0.002093511040740725,,,,,
,,,1.003505113728768,1.0232428074060433,0.2656243922995708,0.00498855580895894,,0.8076081582620989,0.01782268982213081,0.007602518147821212,,0.012362832230483442,0.0057590635267519025,,0.007880437580742628,,,0.01165595664316319,0.0038835322013303667
0.948667092514396,1.0252171020175471,,,1.0068939562286854,,0.022704616093751,0.008878667228304752,0.9014917479035769,,0.007835932588896774,1.8523093822987227,,,,0.01843013907541176,0.007384393883130276,,0.008945231697988002,0.004599074983814529
0.9677839910814239,,0.986285017881117,1.0156410126521758,,,,,,,0.008728899388720126,,0.015030397470469135,,0.22304201979369365,0.0042138966043564355,0.00204642611903639,,,0.0026387768331556697
,,0.7960851326640526,0.7736454148583514,0.014924384942603793,0.006675406970885885,,0.0002932201397002478,,,0.0039568513248689294,0.001940509966761953,0.7843192821297703,0.01671371846614042,0.007090239313934653,,,,,
1.0364089245367358,,0.9622611166277287,0.8298478499288403,0.21325847051924612,,,0.2684110206068425,0.004793712267891514,0.0026137706883255373,,,0.0037091513612935233,,0.003502185507817687,,,,,
